~recipe~rating~web address~type of flour~leavening agent
0~Mom&#x27;s Yeast Rolls Recipe | Allrecipes~3.6~"https://www.allrecipes.com/recipe/6665/moms-yeast-rolls/
"~all-purpose flour~yeast, egg
1~Sweet Potato Bread I Recipe | Allrecipes~4.71~"https://www.allrecipes.com/recipe/6666/sweet-potato-bread-i/
"~all-purpose flour~egg, Baking Soda
2~Orange Buns Recipe | Allrecipes~4.71~"https://www.allrecipes.com/recipe/6668/orange-buns/
"~bread flour~yeast, egg
3~Jalapeno Cheese Bread Recipe | Allrecipes~4.3~"https://www.allrecipes.com/recipe/6669/jalapeno-cheese-bread/
"~all-purpose flour~yeast
4~Dee&#x27;s Health Bread Recipe | Allrecipes~4.81~"https://www.allrecipes.com/recipe/6670/dees-health-bread/
"~whole wheat flour, bread flour~yeast, egg
5~Oatmeal Bread I Recipe | Allrecipes~4.61~"https://www.allrecipes.com/recipe/6671/oatmeal-bread-i/
"~whole wheat flour, bread flour~yeast, egg
6~Strawberry Bread I Recipe | Allrecipes~3.96~"https://www.allrecipes.com/recipe/6672/strawberry-bread-i/
"~all-purpose flour~Baking Soda, egg
7~Sun Dried Tomato and Asiago Cheese Bread Recipe | Allrecipes~4.51~"https://www.allrecipes.com/recipe/6673/sun-dried-tomato-and-asiago-cheese-bread/
"~bread flour, amaranth flour~yeast
8~Hawaiian Sweet Bread Recipe | Allrecipes~4.26~"https://www.allrecipes.com/recipe/6674/hawaiian-sweet-bread/
"~all-purpose flour~yeast, egg
9~The Best Corn Bread You&#x27;ll Ever Eat Recipe | Allrecipes~3.62~"https://www.allrecipes.com/recipe/6675/the-best-corn-bread-youll-ever-eat/
"~all-purpose flour~egg
10~No Knead Refrigerator Rolls Recipe | Allrecipes~4.42~"https://www.allrecipes.com/recipe/6676/no-knead-refrigerator-rolls/
"~all-purpose flour~yeast, egg
11~Sourdough Bread I Recipe | Allrecipes~4.52~"https://www.allrecipes.com/recipe/6678/sourdough-bread-i/
"~bread flour~
12~Dilly Bread Recipe - Allrecipes.com~4.59~"=""canonical"" href=""https://www.allrecipes.com/recipe/6679/dilly-bread/"" 
"~all-purpose flour~yeast, Baking Soda, egg
13~Pumpkin Bread I Recipe | Allrecipes~4.6~"https://www.allrecipes.com/recipe/6680/pumpkin-bread-i/
"~all-purpose flour~Baking Soda, Baking Powder, egg
14~Onion Bread I Recipe | Allrecipes~4.5~"https://www.allrecipes.com/recipe/6682/onion-bread-i/
"~all-purpose flour~yeast
15~Grandma VanDoren&#x27;s White Bread Recipe | Allrecipes~4.77~"https://www.allrecipes.com/recipe/6683/grandma-vandorens-white-bread/
"~bread flour~yeast
16~Italian Bread I Recipe | Allrecipes~3.97~"https://www.allrecipes.com/recipe/6684/italian-bread-i/
"~all-purpose flour~Baking Powder, Baking Soda, egg, Buttermilk
17~Sunday Dinner Rolls Recipe | Allrecipes~4.46~"https://www.allrecipes.com/recipe/6685/sunday-dinner-rolls/
"~all-purpose flour~yeast, egg
18~Banana Wheat Bread Recipe | Allrecipes~4.57~"https://www.allrecipes.com/recipe/6686/banana-wheat-bread/
"~whole wheat flour~Baking Soda, egg
19~Banana Bread Recipe | Allrecipes~4.7~"https://www.allrecipes.com/recipe/6687/banana-bread/
"~all-purpose flour~Baking Soda, egg
20~Candied Fruit Bread Recipe | Allrecipes~4.6~"https://www.allrecipes.com/recipe/6688/candied-fruit-bread/
"~all-purpose flour~egg, Baking Powder
21~Nut and Fruit Bread Recipe | Allrecipes~4.71~"https://www.allrecipes.com/recipe/6689/nut-and-fruit-bread/
"~all-purpose flour~Baking Powder, egg
22~Mother&#x27;s Banana Bread Recipe | Allrecipes~4.46~"https://www.allrecipes.com/recipe/6690/mothers-banana-bread/
"~all-purpose flour~Baking Powder, Baking Soda, egg
23~Pumpernickel Bread I Recipe | Allrecipes~3.83~"https://www.allrecipes.com/recipe/6691/pumpernickel-bread-i/
"~bread flour, rye flour~yeast
24~Buttermilk Bread I Recipe | Allrecipes~3.85~"https://www.allrecipes.com/recipe/6693/buttermilk-bread-i/
"~bread flour, whole wheat flour~Buttermilk, yeast
25~Potato Bread I Recipe | Allrecipes~4.1~"https://www.allrecipes.com/recipe/6695/potato-bread-i/
"~bread flour~egg, yeast
26~Cinnamon Cranraisin Bread Recipe | Allrecipes~4.63~"https://www.allrecipes.com/recipe/6696/cinnamon-cranraisin-bread/
"~all-purpose flour~egg, yeast
27~Delicious Pumpkin Bread Recipe | Allrecipes~4.75~"https://www.allrecipes.com/recipe/6697/delicious-pumpkin-bread/
"~all-purpose flour~Baking Soda, egg
28~Mom&#x27;s Zucchini Bread | Allrecipes~4.76~"https://www.allrecipes.com/recipe/6698/moms-zucchini-bread/
"~all-purpose flour~Baking Soda, Baking Powder, egg
29~Molasses-Oat Bran Bread Recipe | Allrecipes~3.88~"https://www.allrecipes.com/recipe/6699/molasses-oat-bran-bread/
"~whole wheat flour~yeast
30~Fabulous Homemade Bread Recipe | Allrecipes~4.74~"https://www.allrecipes.com/recipe/6700/fabulous-homemade-bread/
"~bread flour, whole wheat flour, bread flour~yeast
31~Persimmon Bread I Recipe | Allrecipes~4.66~"https://www.allrecipes.com/recipe/6701/persimmon-bread-i/
"~all-purpose flour~egg, Baking Soda
32~Cinnamon Carrot Bread Recipe | Allrecipes~4.2~"https://www.allrecipes.com/recipe/6702/cinnamon-carrot-bread/
"~all-purpose flour~Baking Powder, Baking Soda, egg
33~Strawberry Bread II Recipe | Allrecipes~4.28~"https://www.allrecipes.com/recipe/6703/strawberry-bread-ii/
"~all-purpose flour~egg, Baking Powder, Baking Soda
34~Yummy Lemon Bread Recipe | Allrecipes~4.35~"https://www.allrecipes.com/recipe/6704/yummy-lemon-bread/
"~all-purpose flour~egg, Baking Powder
35~Nick&#x27;s Favorite Cherry Pecan Bread Recipe | Allrecipes~4.34~"https://www.allrecipes.com/recipe/6705/nicks-favorite-cherry-pecan-bread/
